scipy.misc.imread,42743148,True
scipy.misc.imresize,43453078,True
scipy.spatial.KDTree,21884065,True
scipy.fftpack.fft,55968001,True
expm,74334642,True
scipy.misc.imread,36026740,True
scipy.misc.imresize,24439581,False
scipy.spatial.KDTree,71448096,True
scipy.fftpack.fft,22445836,False
expm,65325549,True
scipy.misc.imread,24675619,False
expm,66034964,False
scipy.misc.imread,17094207,True
expm,60372163,True
scipy.misc.imread,62801953,True
expm,59376329,True
scipy.misc.imread,65697518,False
expm,57938112,False
scipy.misc.imread,61326515,True
expm,53157256,True
scipy.misc.imread,63005667,False
scipy.misc.imread,61424557,False
scipy.misc.imread,58448673,True
scipy.misc.imread,51118114,False
scipy.misc.imread,44864637,True
scipy.misc.imread,48371470,True
scipy.misc.imread,47597203,True
scipy.misc.imread,40690442,True
scipy.misc.imread,45544051,True
scipy.misc.imread,32763746,True
