requests.Response,17188348,no
requests.ConnectionError,24619150,no
requests.Response,40483149,no
requests.ConnectionError,13699159,no
requests.Response,56683240,no
requests.ConnectionError,63648752,no
requests.Response,41314953,no
requests.ConnectionError,77590979,no
requests.Response,59657613,no
requests.ConnectionError,75720088,yes
requests.Response,73820454,no
requests.ConnectionError,64236686,no
requests.Response,70554533,yes
requests.ConnectionError,57690498,no
requests.Response,60937771,no
requests.ConnectionError,48435200,no
requests.Response,64773690,yes
requests.ConnectionError,48014240,no
requests.Response,62353642,no
requests.ConnectionError,43343375,no
requests.Response,61879292,no
requests.ConnectionError,40141876,no
requests.Response,15535445,no
requests.ConnectionError,32982410,no
requests.Response,75721585,no
requests.ConnectionError,24467557,yes
requests.Response,76495482,no
requests.ConnectionError,19720719,no
requests.Response,76218035,no
requests.ConnectionError,78253535,no
requests.Response,75625319,no
requests.ConnectionError,76434691,yes
requests.Response,74088953,no
requests.ConnectionError,68377428,no
requests.Response,70731505,no
requests.ConnectionError,74613109,yes
requests.Response,65972717,no
requests.ConnectionError,69986406,no
requests.Response,59482110,no
requests.ConnectionError,70726047,no
requests.Response,51692985,no
requests.ConnectionError,70404894,yes
requests.Response,51308375,no
requests.ConnectionError,70464359,no
requests.Response,42433543,no
requests.ConnectionError,69237108,no
requests.Response,38958492,no
requests.ConnectionError,60672745,no
requests.Response,26211998,no
requests.ConnectionError,63933816,yes
requests.Response,65768030,no
requests.ConnectionError,63351096,no
requests.Response,58832116,no
requests.ConnectionError,62307838,yes
requests.Response,58307731,no
requests.ConnectionError,62192568,no
requests.Response,57064192,no
requests.ConnectionError,61986238,yes
requests.ConnectionError,60200016,yes
requests.ConnectionError,58165021,no
requests.ConnectionError,57616668,no
requests.ConnectionError,55635167,no
requests.ConnectionError,49332408,no
requests.ConnectionError,47219360,no
requests.ConnectionError,44731578,no
requests.ConnectionError,44354761,no
requests.ConnectionError,43888631,no
requests.ConnectionError,42032753,no
requests.ConnectionError,20075831,yes
requests.ConnectionError,30359472,yes
requests.ConnectionError,29058768,no
requests.ConnectionError,22388166,no
requests.ConnectionError,53766219,yes
requests.ConnectionError,33827013,no
requests.ConnectionError,74601518,no
requests.ConnectionError,70272732,yes
