post_id,title,body,score,creation_date,tags,is_answered,view_count,answer_count,last_activity_date,link
72001398,Ingestion is allowed only from stamp specific endpoint (Azure East US 2),"<p>I am getting this error starting this weekend for Azure East US 2 region. This may also be happening in other regions that I am not aware of.</p>
<p>The code was logging to appinsights last week.</p>
<pre><code>Non-retryable server side error 404: {&quot;itemsReceived&quot;:12,&quot;itemsAccepted&quot;:0,&quot;errors&quot;:[{&quot;index&quot;:0,&quot;statusCode&quot;:404,&quot;message&quot;:&quot;Ingestion is allowed only from stamp specific endpoint - Location: https://eastus2-3.in.applicationinsights.azure.com/v2.1/track&quot;,&quot;location&quot;:&quot;https://eastus2-3.in.applicationinsights.azure.com/v2.1/track&quot;,&quot;cacheControl&quot;:&quot;max-age=604800&quot;},{&quot;index&quot;:1,&quot;status ....
</code></pre>
<p>Code:</p>
<pre><code>import logging
from opencensus.ext.azure.log_exporter import AzureLogHandler
logger = logging.getLogger(__name__)

logger.addHandler(AzureLogHandler(
    connection_string='InstrumentationKey=672e7b1f-......')
)

logger.warning(&quot;This is a logger warning&quot;)
</code></pre>
<p><strong>UPDATE:</strong>
Putting full connection string fixed the issue. Still this breaking change seems like unreliable, and sudden (over the weekend the code which was working fine, has stopped working).</p>
<p>I am happy that I DID NOT USED AppInsights yet for software shipped to customer site.</p>
<p><strong>UPDATE 3 hrs later:</strong>
Apparently, something changed on Azure and things have started working again without placing full connection string. (Thank you, Microsoft). We will accelerate the connection string change now, but without panic.</p>
",2,1650897918,python;azure-application-insights;opencensus,True,433,1,1650912964,https://stackoverflow.com/questions/72001398/ingestion-is-allowed-only-from-stamp-specific-endpoint-azure-east-us-2
67119785,Sleuth basic tracing example not working in java,"<p>I tried to implement tracing using <code>sleuth-otel</code>. For that, I followed the steps mentioned in the official <code>sleuth-otel</code> documentation. I created a sample project to implement this. but that did't work.
I followed this <a href=""https://github.com/spring-cloud-incubator/spring-cloud-sleuth-otel"" rel=""nofollow noreferrer"">link</a>.</p>
<p>This is my pom.xml</p>
<pre><code>&lt;?xml version=&quot;1.0&quot; encoding=&quot;UTF-8&quot;?&gt;
&lt;project xmlns=&quot;http://maven.apache.org/POM/4.0.0&quot; xmlns:xsi=&quot;http://www.w3.org/2001/XMLSchema-instance&quot; xsi:schemaLocation=&quot;http://maven.apache.org/POM/4.0.0 https://maven.apache.org/xsd/maven-4.0.0.xsd&quot;&gt;
   &lt;modelVersion&gt;4.0.0&lt;/modelVersion&gt;
   &lt;parent&gt;
      &lt;groupId&gt;org.springframework.boot&lt;/groupId&gt;
      &lt;artifactId&gt;spring-boot-starter-parent&lt;/artifactId&gt;
      &lt;version&gt;2.4.4&lt;/version&gt;
      &lt;relativePath /&gt;
      &lt;!-- lookup parent from repository --&gt;
   &lt;/parent&gt;
   &lt;groupId&gt;com.example&lt;/groupId&gt;
   &lt;artifactId&gt;demo&lt;/artifactId&gt;
   &lt;version&gt;0.0.1-SNAPSHOT&lt;/version&gt;
   &lt;name&gt;demo&lt;/name&gt;
   &lt;description&gt;Demo project for Spring Boot&lt;/description&gt;
   &lt;properties&gt;
      &lt;java.version&gt;11&lt;/java.version&gt;
      &lt;spring-cloud.version&gt;2020.0.2&lt;/spring-cloud.version&gt;
   &lt;/properties&gt;
   &lt;dependencies&gt;
      &lt;dependency&gt;
         &lt;groupId&gt;org.springframework.boot&lt;/groupId&gt;
         &lt;artifactId&gt;spring-boot-starter-web&lt;/artifactId&gt;
         &lt;version&gt;2.4.4&lt;/version&gt;
      &lt;/dependency&gt;
      &lt;dependency&gt;
         &lt;groupId&gt;org.springframework.boot&lt;/groupId&gt;
         &lt;artifactId&gt;spring-boot-starter-test&lt;/artifactId&gt;
         &lt;version&gt;2.4.4&lt;/version&gt;
         &lt;scope&gt;test&lt;/scope&gt;
      &lt;/dependency&gt;
      &lt;dependency&gt;
         &lt;groupId&gt;org.springframework.boot&lt;/groupId&gt;
         &lt;artifactId&gt;spring-boot-starter-web&lt;/artifactId&gt;
      &lt;/dependency&gt;
      &lt;dependency&gt;
         &lt;groupId&gt;org.springframework.boot&lt;/groupId&gt;
         &lt;artifactId&gt;spring-boot-starter-web&lt;/artifactId&gt;
      &lt;/dependency&gt;
      &lt;!-- Sleuth with OpenTelemetry tracer implementation --&gt;
      &lt;dependency&gt;
         &lt;groupId&gt;org.springframework.cloud&lt;/groupId&gt;
         &lt;artifactId&gt;spring-cloud-starter-sleuth&lt;/artifactId&gt;
         &lt;exclusions&gt;
            &lt;exclusion&gt;
               &lt;groupId&gt;org.springframework.cloud&lt;/groupId&gt;
               &lt;artifactId&gt;spring-cloud-sleuth-brave&lt;/artifactId&gt;
            &lt;/exclusion&gt;
         &lt;/exclusions&gt;
      &lt;/dependency&gt;
      &lt;!-- This dependency adds OTel support --&gt;
      &lt;dependency&gt;
         &lt;groupId&gt;org.springframework.cloud&lt;/groupId&gt;
         &lt;artifactId&gt;spring-cloud-sleuth-otel-autoconfigure&lt;/artifactId&gt;
         &lt;version&gt;1.0.0-M2&lt;/version&gt;
      &lt;/dependency&gt;
   &lt;/dependencies&gt;
   &lt;build&gt;
      &lt;plugins&gt;
         &lt;plugin&gt;
            &lt;groupId&gt;org.springframework.boot&lt;/groupId&gt;
            &lt;artifactId&gt;spring-boot-maven-plugin&lt;/artifactId&gt;
         &lt;/plugin&gt;
      &lt;/plugins&gt;
   &lt;/build&gt;
   &lt;dependencyManagement&gt;
      &lt;dependencies&gt;
         &lt;dependency&gt;
            &lt;groupId&gt;org.springframework.cloud&lt;/groupId&gt;
            &lt;artifactId&gt;spring-cloud-dependencies&lt;/artifactId&gt;
            &lt;version&gt;2020.0.0&lt;/version&gt;
            &lt;type&gt;pom&lt;/type&gt;
            &lt;scope&gt;import&lt;/scope&gt;
         &lt;/dependency&gt;
         &lt;dependency&gt;
            &lt;groupId&gt;org.springframework.cloud&lt;/groupId&gt;
            &lt;artifactId&gt;spring-cloud-sleuth-otel-dependencies&lt;/artifactId&gt;
            &lt;version&gt;1.0.0-M2&lt;/version&gt;
            &lt;scope&gt;import&lt;/scope&gt;
            &lt;type&gt;pom&lt;/type&gt;
         &lt;/dependency&gt;
      &lt;/dependencies&gt;
   &lt;/dependencyManagement&gt;
   &lt;repositories&gt;
      &lt;repository&gt;
         &lt;id&gt;spring-snapshots&lt;/id&gt;
         &lt;url&gt;https://repo.spring.io/snapshot&lt;/url&gt;
         &lt;snapshots&gt;
            &lt;enabled&gt;true&lt;/enabled&gt;
         &lt;/snapshots&gt;
      &lt;/repository&gt;
      &lt;repository&gt;
         &lt;id&gt;spring-milestones&lt;/id&gt;
         &lt;url&gt;https://repo.spring.io/milestone&lt;/url&gt;
      &lt;/repository&gt;
   &lt;/repositories&gt;
   &lt;pluginRepositories&gt;
      &lt;pluginRepository&gt;
         &lt;id&gt;spring-snapshots&lt;/id&gt;
         &lt;url&gt;https://repo.spring.io/snapshot&lt;/url&gt;
      &lt;/pluginRepository&gt;
      &lt;pluginRepository&gt;
         &lt;id&gt;spring-milestones&lt;/id&gt;
         &lt;url&gt;https://repo.spring.io/milestone&lt;/url&gt;
      &lt;/pluginRepository&gt;
   &lt;/pluginRepositories&gt;
&lt;/project&gt;
</code></pre>
<p>This is my controller</p>
<pre><code>package com.example.demo;

import org.slf4j.Logger;
import org.slf4j.LoggerFactory;
import org.springframework.web.bind.annotation.RequestMapping;
import org.springframework.web.bind.annotation.RestController;

@RestController
public class DemoController {
    private static Logger log = LoggerFactory.getLogger(DemoController.class);

    @RequestMapping(&quot;/&quot;)
    public String home() {
        log.info(&quot;Handling home&quot;);
        return &quot;Hello World&quot;;
    }
}
</code></pre>
<p>Main method</p>
<pre><code>package com.example.demo;

import org.slf4j.Logger;
import org.slf4j.LoggerFactory;
import org.springframework.boot.SpringApplication;
import org.springframework.boot.autoconfigure.SpringBootApplication;

@SpringBootApplication
public class DemoApplication {
    private static Logger log = LoggerFactory.getLogger(DemoApplication.class);
    public static void main(String[] args) {
        SpringApplication.run(DemoApplication.class, args);
    }

}
</code></pre>
<p>application.properties</p>
<pre><code>spring.application.name=demoApp
spring.sleuth.otel.log.slf4j.enabled=true
spring.sleuth.otel.log.exporter.enabled=true
</code></pre>
<p>While hitting the url via postman, I got the result like this
<a href=""https://i.stack.imgur.com/lxa4y.jpg"" rel=""nofollow noreferrer"">result image link</a></p>
<p>I am wondering why the basic example didn't work. Is the documentation incorrect or did I make any mistake.</p>
",2,1618552343,microservices;spring-cloud-sleuth;distributed-tracing;open-telemetry;opencensus,False,1106,0,1646503506,https://stackoverflow.com/questions/67119785/sleuth-basic-tracing-example-not-working-in-java
62674846,Opencensus Stackdriver traces from Python app not appearing in the Trace list in GCP,"<p>I'm comparing different tracing backend using OpenCensus.
I already have the simple OpenCensus.io python samples running fine using Zipkin and Azure Monitor.</p>
<p>Now I'm trying to test using GCP's Stackdriver...</p>
<p>I have set up the test code from Opencensus
<a href=""https://opencensus.io/exporters/supported-exporters/python/stackdriver/"" rel=""nofollow noreferrer"">https://opencensus.io/exporters/supported-exporters/python/stackdriver/</a> as follows:</p>
<pre><code>#!/usr/bin/env python

import os

from opencensus.common.transports.async_ import AsyncTransport
from opencensus.ext.stackdriver.trace_exporter import StackdriverExporter
from opencensus.trace.tracer import Tracer

def main():
    sde = StackdriverExporter(
        project_id=os.environ.get(&quot;GCP_PROJECT_ID&quot;),
        transport=AsyncTransport)

    tracer = Tracer(exporter=sde)
    with tracer.span(name=&quot;doingWork&quot;) as span:
        for i in range(10):
            pass

if __name__ == &quot;__main__&quot;:
    main()
</code></pre>
<p>I have set the environment variable for <strong>GCP_PROJECT_ID</strong> and also have my key file path for my service account JSON file set in <strong>GOOGLE_APPLICATION_CREDENTIALS</strong>.</p>
<p>The service account has the <em><strong>&quot;Cloud trace agent&quot;</strong></em> role.</p>
<p>My code runs through with no errors but I can't see any info appearing in the GCP console under traces or in the monitoring dashboard.</p>
<p>Am I missing something?</p>
<p>Environment notes:
I'm testing this from my local Windows machine using Python 3.7.2</p>
",3,1593599520,python-3.x;stackdriver;google-cloud-stackdriver;opencensus,True,521,2,1643015616,https://stackoverflow.com/questions/62674846/opencensus-stackdriver-traces-from-python-app-not-appearing-in-the-trace-list-in
69821314,Conda/Pip Environment creation fails with azureml &amp; adlfs/opencensus-ext-azure,"<p>I am trying to create a local development environment using conda with <code>azureml</code> libraries. Following environment.yml file works fine.</p>
<pre><code>name: cortixml_azure_env
channels:
  - conda-forge
  - defaults
dependencies:
  - python=3.8.3
  - pandas
  - numpy
  - flake8
  - black
  - pip
  - pip:
    - pyarrow
    - pytest
    - rope
    - dask[dataframe,distributed]
    - azure-storage-blob
    - opencensus-ext-azure
    - azureml-core
    - azureml-pipeline-steps
    - azureml-pipeline-core
    - azureml-pipeline
    - azureml-mlflow
    - scikit-learn
    - lightgbm
    - xgboost
</code></pre>
<p>But the moment, I add <a href=""https://pypi.org/project/adlfs/0.0.9/"" rel=""nofollow noreferrer"">adlfs</a> under pip installable, it get stuck at &quot;Installing pip dependencies:&quot; for hours and finally fails. This happens for <code>opencensus-ext-azure</code> as well.</p>
<p>Any suggestions?</p>
",1,1635926056,python;dask;azure-machine-learning-service;opencensus;azureml-python-sdk,True,885,1,1642153465,https://stackoverflow.com/questions/69821314/conda-pip-environment-creation-fails-with-azureml-adlfs-opencensus-ext-azure
70636922,Python Opencenus Trace ID and Span ID in azure monitor,"<p>I am trying to add traceId and spanId to logs in azure functions in python, following <a href=""https://learn.microsoft.com/en-us/azure/azure-monitor/app/correlation#log-correlation"" rel=""nofollow noreferrer"">https://learn.microsoft.com/en-us/azure/azure-monitor/app/correlation#log-correlation</a>  in Azure documentation</p>
<p><strong>traceId and spanId is added to log statements in local development using VS Code but I am not able to see the same traceId and spanId in azure monitor</strong>,</p>
<p>I followed <a href=""https://learn.microsoft.com/en-us/azure/azure-monitor/app/opencensus-python#logs"" rel=""nofollow noreferrer"">https://learn.microsoft.com/en-us/azure/azure-monitor/app/opencensus-python#logs</a>  section of the documentation to add AzureLogHandler but still things don't seem to work</p>
<p>I want to be able to query the logs in Azure Application insights using the traceId and spanId
What is missing in my code so traceId and spanId is not logged in azure monitor</p>
<p>Below is my code to configure logs in python</p>
<pre><code>  def logger_and_tracer(name):

    config_integration.trace_integrations([&quot;logging&quot;, &quot;requests&quot;])
    tracer = Tracer(sampler=AlwaysOnSampler())
    formatter = logging.Formatter(
        &quot;fileName=%(filename)s functionName=%(funcName)s traceId=%(traceId)s spanId=%(spanId)s %(message)s&quot;
    )
    logger = logging.getLogger(name)
    azure_logger = AzureLogHandler()
    syslog = logging.StreamHandler()
    azure_logger.addFilter(CustomDimensionsFilter(default_log_items))
    syslog.addFilter(CustomDimensionsFilter(default_log_items))

    azure_logger.setFormatter(formatter)
    syslog.setFormatter(formatter)

    logger.setLevel(logging.DEBUG)

    logger.addHandler(syslog)
    logger.addHandler(azure_logger)

    return (logger, tracer)
</code></pre>
",2,1641680663,azure;azure-functions;opencensus,True,1441,1,1641817458,https://stackoverflow.com/questions/70636922/python-opencenus-trace-id-and-span-id-in-azure-monitor
70580190,Adding the opencensus AzureLogHandler to the root logger in FastAPI applications,"<p>I am having significant difficulty with emitting logs to the Azure Application Insights. When the AzureLogHandler is initialised and added to a child logger within <em>app.py</em>, it works fine. However, the issue begins outside of <em>app.py</em> when I go to create a new logger instance, the logs are not emitted to Azure. Sample:</p>
<pre><code># app.py
logger = logging.getLogger(__name__)
logger.addHandler(AzureLogHandler(connection_string=&quot;&quot;))

logger.info(&quot;This is emitted&quot;)

</code></pre>
<pre><code>
# main.py
logger = logging.getLogger(__name__)
logger.addHandler(AzureLogHandler(connection_string=&quot;&quot;))

logger.info(&quot;This is NOT emitted&quot;)
</code></pre>
<p>The only way I have managed to get it to work is by importing the logger instance I created in <em>app.py</em> which is suboptimal:</p>
<pre><code># sub-optimal - does not permit me to create a log hierarchy
# main.py
from app.py import logger

logger.info(&quot;This works but restricts me&quot;)
</code></pre>
<p>Ideally, I would like to implement opencensus AzureLogHandler with as little interference with the project as possible, for example adding the AzureLogHandler to the root logger at the start and then deriving all child loggers without need to attach the handler seperately:</p>
<pre><code># app.py
logging.basicConfig(handlers=[AzurelogHandler(connection_string=&quot;&quot;))
logger = logging.getLogger(__name__)
logger.debug(&quot;so simple!&quot;)
</code></pre>
<pre><code># main.py
logger = logging.getLogger(__name__)
logger.debug(&quot;so simple!&quot;)
</code></pre>
<p><em><strong>Note:</strong></em> The solution must work with Asyncronous FastAPI. This seems to complicate things as I have implemented this for Flask and other services just fine.</p>
<p>Thanks!</p>
",2,1641305941,python;logging;azure-application-insights;fastapi;opencensus,False,2049,0,1641471876,https://stackoverflow.com/questions/70580190/adding-the-opencensus-azureloghandler-to-the-root-logger-in-fastapi-applications
69861133,OpenCensus distributed tracing propagation using both Flask &amp; requests,"<p>I'm attempting to implement distributed tracing via OpenCensus across different services where each service is using Flask for serving and sends downstream requests using... er..  <code>requests</code> to build its reply. The tracing platform is GCP Cloud Trace.</p>
<p>I'm using <code>FlaskMiddleware</code>, which traces the initial call correctly, but there's no propagation of span info between the source and target service, even when the middleware has a propagation defined (I've tried a few):</p>
<pre><code>#middleware = FlaskMiddleware(app, exporter=exporter, sampler=sampler, excludelist_paths=['healthz', 'metrics'], propagator=google_cloud_format.GoogleCloudFormatPropagator())
middleware = FlaskMiddleware(app, exporter=exporter, sampler=sampler, excludelist_paths=['healthz', 'metrics'], propagator=b3_format.B3FormatPropagator())
#middleware = FlaskMiddleware(app, exporter=exporter, sampler=sampler, excludelist_paths=['healthz', 'metrics'], propagator=trace_context_http_header_format.TraceContextPropagator())
</code></pre>
<p>I guess the question is, does anyone have an example of setting up tracing that traverses several downstream calls when each service is serving via Flask and making downstream requests via <code>requests</code>.</p>
<p>Currently I end up with each service having its own trace with a single span.</p>
",1,1636167581,flask;python-requests;distributed-tracing;opencensus,False,120,0,1636167581,https://stackoverflow.com/questions/69861133/opencensus-distributed-tracing-propagation-using-both-flask-requests
67800370,Recursive logging issue when using Opencensus with FastAPI,"<p>I have a problem with my implementation of Opencensus, logging in Python and FastAPI. I want to log incomming requests to Application Insights in Azure, so I added a FastAPI middleware to my code following <a href=""https://learn.microsoft.com/en-us/azure/azure-monitor/app/opencensus-python-request#tracking-fastapi-applications"" rel=""nofollow noreferrer"">the Microsoft docs</a> and <a href=""https://github.com/census-instrumentation/opencensus-python/issues/1020"" rel=""nofollow noreferrer"">this Github post</a>:</p>
<pre><code>propagator = TraceContextPropagator()

@app.middleware('http')
async def middleware_opencensus(request: Request, call_next):
    tracer = Tracer(
        span_context=propagator.from_headers(request.headers),
        exporter=AzureExporter(connection_string=os.environ['APPLICATION_INSIGHTS_CONNECTION_STRING']),
        sampler=AlwaysOnSampler(),
        propagator=propagator)

    with tracer.span('main') as span:
        span.span_kind = SpanKind.SERVER
        tracer.add_attribute_to_current_span(HTTP_HOST, request.url.hostname)
        tracer.add_attribute_to_current_span(HTTP_METHOD, request.method)
        tracer.add_attribute_to_current_span(HTTP_PATH, request.url.path)
        tracer.add_attribute_to_current_span(HTTP_ROUTE, request.url.path)
        tracer.add_attribute_to_current_span(HTTP_URL, str(request.url))

        response = await call_next(request)
        tracer.add_attribute_to_current_span(HTTP_STATUS_CODE, response.status_code)

    return response
</code></pre>
<p>This works great when running local, and all incomming requests to the api are logged to Application Insights. Since having Opencensus implemented however, when deployed in a Container Instance on Azure, after a couple of days (approximately 3) an issue arises where it looks like some recursive logging issue happens (+30.000 logs per second!), i.a. stating <code>Queue is full. Dropping telemetry</code>, before finally crashing after a few hours of mad logging:</p>
<p><a href=""https://i.stack.imgur.com/U1cqd.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/U1cqd.png"" alt=""enter image description here"" /></a></p>
<p>Our <code>logger.py</code> file where we define our logging handlers is as follows:</p>
<pre><code>import logging.config
import os
import tqdm
from pathlib import Path
from opencensus.ext.azure.log_exporter import AzureLogHandler


class TqdmLoggingHandler(logging.Handler):
    &quot;&quot;&quot;
        Class for enabling logging during a process with a tqdm progress bar.
        Using this handler logs will be put above the progress bar, pushing the
        process bar down instead of replacing it.
    &quot;&quot;&quot;
    def __init__(self, level=logging.NOTSET):
        super().__init__(level)
        self.formatter = logging.Formatter(fmt='%(asctime)s &lt;%(name)s&gt; %(levelname)s: %(message)s',
                                           datefmt='%d-%m-%Y %H:%M:%S')

    def emit(self, record):
        try:
            msg = self.format(record)
            tqdm.tqdm.write(msg)
            self.flush()
        except (KeyboardInterrupt, SystemExit):
            raise
        except:
            self.handleError(record)


logging_conf_path = Path(__file__).parent
logging.config.fileConfig(logging_conf_path / 'logging.conf')

logger = logging.getLogger(__name__)
logger.addHandler(TqdmLoggingHandler(logging.DEBUG))  # Add tqdm handler to root logger to replace the stream handler
if os.getenv('APPLICATION_INSIGHTS_CONNECTION_STRING'):
    logger.addHandler(AzureLogHandler(connection_string=os.environ['APPLICATION_INSIGHTS_CONNECTION_STRING']))

warning_level_loggers = ['urllib3', 'requests']
for lgr in warning_level_loggers:
    logging.getLogger(lgr).setLevel(logging.WARNING)
</code></pre>
<p>Does anyone have any idea on what could be the cause of this issue, or have people encountered similar issues? I don't know what the 'first' error log is due to the fast amount of logging.</p>
<p>Please let me know if additional information is required.</p>
<p>Thanks in advance!</p>
",3,1622617311,python;logging;azure-application-insights;fastapi;opencensus,True,1506,1,1634737899,https://stackoverflow.com/questions/67800370/recursive-logging-issue-when-using-opencensus-with-fastapi
69558625,Can&#39;t filter custom metrics in google cloud monitoring with tags,"<p>I registered stats with opencensus and attached tags thanks to a StackDriver exporter:</p>
<pre><code>ctx, err = tag.New(ctx, tag.Upsert(key, val))
stats.Record(ctx, []stats.Measurement{csqAverage.M(m)}...)
</code></pre>
<p>In the metric explorer, I can see the metrics, but I can't see or filter with the associated tag. When I retrieve the resources thanks to the REST API, I don't see tags at all, and this kind of property is not mentionened in the documentation describing a metric. However, the gcloud documentation indicates that opencensus tag can be exported to filter the metrics.</p>
",0,1634140484,go;gcloud;opencensus,True,407,1,1634735579,https://stackoverflow.com/questions/69558625/cant-filter-custom-metrics-in-google-cloud-monitoring-with-tags
68342262,Track python simpleHttp server logging information in azure application insights application map,"<p>We have different microservices(function apps, vm servers, etc) logging to application insights. A simple python http server is hosted on a linux VM, I want this server to receive a traceparent http header (W3C tracing) log the information to application insights. This python server should create a separate node in the Application map.</p>
<p>I am able to extract the span context from traceparent http header and use it to log the information. But i am not able to view it as a separate node in Application map.</p>
<p>There are <a href=""https://github.com/census-instrumentation/opencensus-python/tree/master/contrib"" rel=""nofollow noreferrer"">middlewares</a> for flask,django for tracing the requests. But there is no ready made solution available for python simple http server.</p>
<p>The goal is to have this python server on vm be represented as a separate node in Application map.</p>
<p>Attaching my python script for reference. (this code was written using the code from <a href=""https://github.com/census-instrumentation/opencensus-python/tree/master/contrib/opencensus-ext-flask"" rel=""nofollow noreferrer"">flask-middleware</a>)</p>
<pre><code>import six

import logging
import sys

from opencensus.ext.azure.log_exporter import AzureLogHandler
from google.rpc import code_pb2
from opencensus.ext.azure.trace_exporter import AzureExporter
from opencensus.common import configuration
from opencensus.trace import (
    attributes_helper,
    execution_context,
    print_exporter,
    samplers,
)
from opencensus.trace import span as span_module
from opencensus.trace import stack_trace, status
from opencensus.trace import tracer as tracer_module
from opencensus.trace import utils
from opencensus.trace.propagation import trace_context_http_header_format
from opencensus.trace import config_integration

HTTP_HOST = attributes_helper.COMMON_ATTRIBUTES['HTTP_HOST']
HTTP_METHOD = attributes_helper.COMMON_ATTRIBUTES['HTTP_METHOD']
HTTP_PATH = attributes_helper.COMMON_ATTRIBUTES['HTTP_PATH']
HTTP_ROUTE = attributes_helper.COMMON_ATTRIBUTES['HTTP_ROUTE']
HTTP_URL = attributes_helper.COMMON_ATTRIBUTES['HTTP_URL']
HTTP_STATUS_CODE = attributes_helper.COMMON_ATTRIBUTES['HTTP_STATUS_CODE']

EXCLUDELIST_PATHS = 'EXCLUDELIST_PATHS'
EXCLUDELIST_HOSTNAMES = 'EXCLUDELIST_HOSTNAMES'

config_integration.trace_integrations(['logging'])

trace_parent_header= &quot;00-4bf92f3577b34da6a3ce929d0e0e4736-00f067aa0ba902b7-01&quot;
APP_INSIGHTS_KEY = &quot;KEY HERE&quot;

logging.basicConfig(
    format='%(asctime)s traceId=%(traceId)s spanId=%(spanId)s %(message)s')
log = logging.getLogger(__name__)

def callback_function(envelope):
    envelope.tags['ai.cloud.role'] = 'Pixm Agent'


handler = AzureLogHandler(
    connection_string='InstrumentationKey=APP_INSIGHTS_KEY')
handler.setFormatter(logging.Formatter('%(traceId)s %(spanId)s %(message)s'))
handler.add_telemetry_processor(callback_function)
log.addHandler(handler)


propogator = trace_context_http_header_format.TraceContextPropagator()
sampler = samplers.ProbabilitySampler(rate=1.0)
exporter = AzureExporter(
    connection_string=&quot;InstrumentationKey=APP_INSIGHTS_KEY&quot;)

exporter.add_telemetry_processor(callback_function)
try:
    span_context = propogator.from_headers(
        {&quot;traceparent&quot;: trace_parent_header})
    log.info(&quot;he...&quot;)
    tracer = tracer_module.Tracer(
        span_context=span_context,
        sampler=sampler,
        exporter=exporter,
        propagator=propogator)

    span = tracer.start_span()
    span.span_kind = span_module.SpanKind.SERVER
    # Set the span name as the name of the current module name
    span.name = '[{}]{}'.format(
        'get',
        'testurl')
    tracer.add_attribute_to_current_span(
        HTTP_HOST, 'testurlhost'
    )
    tracer.add_attribute_to_current_span(
        HTTP_METHOD, 'get'
    )
    tracer.add_attribute_to_current_span(
        HTTP_PATH, 'testurlpath'
    )
    tracer.add_attribute_to_current_span(
        HTTP_URL, str('testurl')
    )
    # execution_context.set_opencensus_attr(
    #     'excludelist_hostnames',
    #     self.excludelist_hostnames
    # )

    with tracer.span(name=&quot;main-ashish&quot;):
        for i in range(0, 10):
            log.warning(&quot;identity logs...&quot;+str(i))

except Exception:  # pragma: NO COVER
    log.error('Failed to trace request', exc_info=True)

</code></pre>
",1,1626067537,azure-application-insights;azure-monitoring;distributed-tracing;opencensus,True,709,1,1628162821,https://stackoverflow.com/questions/68342262/track-python-simplehttp-server-logging-information-in-azure-application-insights
68552810,OpenTelemetry Collector 404&#39;ing at http://localhost:55681/v1/traces,"<p>I've run through the official Otel collector dockumentation, as well as run the collector using Docker and the follow config/code files, but always get a 404 from the collector when the app tries to POST to the /v1/traces endpoint. I've also tried various code samples, <a href=""https://stackoverflow.com/questions/63485673/how-to-correctly-use-opentelemetry-exporter-with-opentelemetry-collector-in-clie"">this post</a>, running the collector on macOS and Ubuntu, using old builds, all with no success. Even <code>curl -s -X POST 'http://localhost:55681/v1/traces</code> gives a 404. Is this no longer the correct endpoint? It must be something simple. :)</p>
<p><code>docker run -it --rm -p 13133:13133 -p 14250:14250 -p 14268:14268 -p 55678-55681:55678-55681 -p 4317:4317 -p 8888:8888 -p 9411:9411 --name opentelemetry-collector -v &quot;${PWD}/collector.yaml&quot;:/collector.yaml otel/opentelemetry-collector --config collector.yaml</code></p>
<p>collector.yaml</p>
<pre class=""lang-yaml prettyprint-override""><code>receivers:
  otlp:
    protocols:
      grpc:
      http:

processors:
  batch:

exporters:
  otlp:
    endpoint: 0.0.0.0:4317
  jaeger:
    endpoint: 0.0.0.0:14250

extensions:
  health_check:
  pprof:
  zpages:

service:
  extensions: [health_check, pprof, zpages]
  pipelines:
    traces:
      receivers: [otlp]
      processors: [batch]
      exporters: [otlp]
    metrics:
      receivers: [otlp]
      processors: [batch]
      exporters: [otlp]
    logs:
      receivers: [otlp]
      processors: [batch]
      exporters: [otlp]
</code></pre>
<p>TypeScript within an Angular app</p>
<pre class=""lang-js prettyprint-override""><code>import { Injectable } from '@angular/core';
import { JaegerExporter, ExporterConfig } from '@opentelemetry/exporter-jaeger';
import { WebTracerProvider } from '@opentelemetry/web';
import { SimpleSpanProcessor, ConsoleSpanExporter } from '@opentelemetry/tracing';
import { CollectorExporterNodeConfigBase, CollectorTraceExporter } from '@opentelemetry/exporter-collector';

@Injectable({
  providedIn: 'root'
})
export class TracerService {

  public tracerProvider: WebTracerProvider;

  constructor() {
    this.tracerProvider = new WebTracerProvider();
    this.tracerProvider.addSpanProcessor(new SimpleSpanProcessor(new ConsoleSpanExporter()));

    let conf: CollectorExporterNodeConfigBase = {};
    const exporter = new CollectorTraceExporter(conf);
    this.tracerProvider.addSpanProcessor(new SimpleSpanProcessor(exporter));
    this.tracerProvider.register();
  }
}
</code></pre>
<p>Prometheus.yaml</p>
<pre class=""lang-yaml prettyprint-override""><code>global:
  scrape_interval: 15s # Default is every 1 minute.

scrape_configs:
  - job_name: 'collector'
    # metrics_path defaults to '/metrics'
    # scheme defaults to 'http'.
    static_configs:
      - targets: ['collector:9464']
</code></pre>
",0,1627429133,angular;prometheus;opentracing;open-telemetry;opencensus,False,2743,1,1628037609,https://stackoverflow.com/questions/68552810/opentelemetry-collector-404ing-at-http-localhost55681-v1-traces
