c.PyArray_ISBEHAVED, 
c.PyArray_ISBEHAVED_RO, 
c.PyArray_ISCARRAY, 
c.PyArray_ISFARRAY, 
c.PyArray_ISCARRAY_RO, 
c.PyArray_ISFARRAY_RO, 
c.PyArray_ISONESEGMENT, 
c.PyArray_realloc,
c.PyArray_SAMESHAPE, 
c.PyArray_MAX, 
c.PyArray_MIN, 
c.PyArray_CLT, 
c.PyArray_CGT, 
c.PyArray_CLE, 
c.PyArray_CGE, 
c.PyArray_CEQ, 
c.PyArray_CNE, 
c.UFUNC_CHECK_ERROR,
c.UFUNC_CHECK_STATUS, 
count_nonzero, 52002080,13519521,59338537,15719519
cholesky, 50034761,45532926,14408873,16699163,21604498,15670094,61508981,59056248,48273209
numpy.distutils.misc_util.Configuration.todict,
numpy.distutils.misc_util.Configuration.get_distribution, 
numpy.distutils.misc_util.Configuration.get_subpackage, 
numpy.distutils.misc_util.Configuration.add_subpackage, 
numpy.distutils.misc_util.Configuration.add_data_files, 
numpy.distutils.misc_util.Configuration.add_data_dir, 
numpy.distutils.misc_util.Configuration.add_include_dirs, 
numpy.distutils.misc_util.Configuration.add_headers, 
numpy.distutils.misc_util.Configuration.add_extension, 
numpy.distutils.misc_util.Configuration.add_library, 
numpy.distutils.misc_util.Configuration.add_scripts, 
numpy.distutils.misc_util.Configuration.add_installed_library, 
numpy.distutils.misc_util.Configuration.add_npy_pkg_config, 
numpy.distutils.misc_util.Configuration.paths, 
numpy.distutils.misc_util.Configuration.get_config_cmd, 
numpy.distutils.misc_util.Configuration.get_build_temp_dir, 
numpy.distutils.misc_util.Configuration.have_f77c, 
numpy.distutils.misc_util.Configuration.have_f90c, 
numpy.distutils.misc_util.Configuration.get_version, 
numpy.distutils.misc_util.Configuration.make_svn_version_py, 
numpy.distutils.misc_util.Configuration.make_config_py, 
numpy.distutils.misc_util.Configuration.get_info, 
sc.__array_wrap__, 
c.PyArray_GetEndianness, 
linalg.cholesky, 16699163
setbufsize, 
numpy.ctypeslib.as_array, 
numpy.ctypeslib.as_ctypes, 
numpy.ctypeslib.ctypes_load_library, 
iscomplex, 
numpy.sctypeDict.keys, 
can_cast,
isreal,
ndarray.item,
ndarray.__copy__, 
bartlett, 10766082,24808724
seterrobj, 
caxpy,
sgbsv, 
errstate, 31833962
jnjnp_zeros,
cbrt, 
numpy.distutils.misc_util.Configuration.self.add_data_files, 
module-numpy.lib., 
a.__deepcopy__, 
module-scipy.Matlab,
a.swapaxes, 
harden_mask, 
module-scipy.bspline, 
itj0y0, 
module-scipy.average,
run_module_suite, 
scipy.sparse.linalg.Tester.bench, 
scipy.sparse.linalg.Tester.prepare_test_args, 
scipy.sparse.linalg.Tester.test, 
obrientransform,
scipy.spatial.KDTree, 45407356,52649815,43020919,6931209,37722991,46693557,54401798,43136142,16650430,71157047,70377817,42875976,35437771,27573332,72047458,46934563,21884065,71448096
scipy.spatial.KDTree.count_neighbors, 
scipy.spatial.KDTree.query, 46934563,21884065
scipy.spatial.KDTree.query_ball_point, 52649815,71448096
scipy.spatial.KDTree.query_ball_tree, 21884065
scipy.spatial.KDTree.sparse_distance_matrix, 
scipy.spatial.Rectangle, 
scipy.spatial.Rectangle.max_distance_point, 
scipy.spatial.Rectangle.max_distance_rectangle, 
scipy.spatial.Rectangle.min_distance_point, 
scipy.spatial.Rectangle.min_distance_rectangle, 
scipy.spatial.Rectangle.split, 
scipy.spatial.Rectangle.volume, 
scipy.spatial.cKDTree.query, 66716891,46934563
scipy.spatial.distance_matrix, 58747022,54326216
scipy.spatial.heappop, 
scipy.spatial.heappush, 
scipy.spatial.minkowski_distance, 
scipy.spatial.minkowski_distance_p, 
scipy.stats.mstats.rankdata, 67205250,54103405,52025636
scipy.stats.mstats.trimmed_std, 
scipy.stats.mstats.kendalltau, 
scipy.stats.mstats.ks_twosamp, 
scipy.stats.mstats.ks_1samp, 
scipy.spatial.QhullError, 76767585
scipy.spatial.QhullError.add_note, 
scipy.spatial.QhullError.with_traceback, 
scipy.stats._result_classes.TtestResult, 
scipy.stats.mstats.kurtosis, 13571198,30607574
scipy.stats.mstats.linregress, 70588672,28753502,38725018,77202688,31126698,31455470,49577387,47833610,38878063,34180432,73339791,66355809,57620584,53388540,46261436,32447222
scipy.stats.mstats.median_cihs, 
scipy.sparse.SparseWarning.add_note, 
scipy.sparse.SparseWarning.with_traceback, 
scipy.stats._result_classes.EmpiricalDistributionFunction, 
scipy.stats.mstats.trimboth, 5218048
scipy.stats.mstats.ttest_onesamp, 
scipy.stats.mstats.skew, 25043103,52642945
scipy.stats.mstats.kendalltau_seasonal, 
scipy.stats.mstats.hdmedian, 
scipy.stats.mstats.hdquantiles_sd, 
scipy.stats.mstats.scoreatpercentile, 49881561
scipy.stats.mstats.friedmanchisquare, 
scipy.stats.mstats.pointbiserialr, 
scipy.stats.mstats.obrientransform, 
scipy.stats._result_classes.PearsonRResult, 
scipy.stats.mstats.trimmed_var, 
scipy.stats.mstats.kruskalwallis, 
scipy.stats.mstats.f_oneway, 51637757
scipy.stats.mstats.moment, 44504763,22290747
scipy.stats.mstats.plotting_positions, 
scipy.stats.mstats.spearmanr, 32115900,48398265,7039123,55011568,44947030
scipy.stats.qmc.QMCEngine, 
scipy.stats._result_classes.ECDFResult, 
scipy.stats.sampling.UNURANError, 
scipy.stats.sampling.UNURANError.add_note, 
scipy.stats.sampling.UNURANError.with_traceback, 
scipy.stats.mstats.tvar, 
scipy.stats._result_classes.OddsRatioResult, 
scipy.stats.sampling.FastGeneratorInversion.qrvs, 
scipy.stats.mstats.siegelslopes, 
scipy.stats._result_classes.TukeyHSDResult, 
scipy.stats.mstats.ttest_rel, 40414440
scipy.stats.mstats.trimmed_stde, 
scipy.stats.mstats.trimr, 
scipy.stats.mstats.theilslopes, 30390131,24894063,67749851,56500036
scipy.special.sinc, 
scipy.stats.mstats.rsh, 
scipy.stats.mstats.mquantiles_cimj, 
scipy.stats.mstats.argstoarray, 
scipy.stats._result_classes.RelativeRiskResult, 
scipy.stats.mstats.trimmed_mean, 
scipy.stats.sampling.FastGeneratorInversion.evaluate_error, 
scipy.stats.mstats.mannwhitneyu, 71607017,78296283
scipy.fftpack.fft, 62213330,6363154,56788798,52336754,13379536,58476577,48572647,77676879,55698193,37199564,69810790,54691481,46992999,44685156,38894368,65293781,55968001,22445836
scipy.stats._result_classes.BinomTestResult, 
scipy.stats.mstats.meppf, 
scipy.stats._result_classes.DunnettResult, 
scipy.stats.mstats.idealfourths, 
scipy.stats._result_classes.FitResult, 
scipy.stats.mstats.tsem, 
scipy.stats.mstats.msign, 
scipy.stats.mstats.trimtail, 
scipy.stats.mstats.mjci, 
scipy.stats.mstats.trimmed_mean_ci, 
scipy.linalg.find_best_blas_type, 
scipy.io.arff.ParseArffError, 
scipy.io.arff.ParseArffError.add_note, 
scipy.io.arff.ParseArffError.with_traceback, 
scipy.fftpack.convolve.destroy_convolve_cache, 
scipy.interpolate.pade,
